x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
1.06999999999999992894572642398998141e+01,-5.47350783305112143454072552507874821e-01,-6.43674088118574264478445656226564598e-01,1.02569442142368504732235929342479087e+00,2.84088798683844123964628069082686415e-01,-2.90946486389400798818735445471129691e-01,9.72137705556431894239526997924513211e-04,-1.54837185424962976772920519834595663e-01,1.54952557217690808130327033203159301e-01,-1.56318217927278166887058842072968637e-02,1.12855364232492985875419855135423239e+00,-1.12465608826942002904296359175823534e+00,-1.93475540555099565375621776507451682e-02,-2.49293854943359591452405662650933692e-01,-1.54317714392530041169418100995589283e-01,4.03061569335889609928865140308321748e-01,2.46844739073729097341750859839233064e-01,-2.19050819307802448549958235932635349e-02,-2.26389657142948851085792357047094393e-01,-3.89943166624303916290017468782025389e+00,1.10099991292559598092703185249217797e-14,1.58439950561267676611921420390024048e+00,2.22552851522724204140900515789027053e+00
1.08000000000000007105427357601001859e+01,-4.35334279163911577592338437575951925e-01,-7.51666572761478007137823683398711582e-01,1.02012540192538821140520871061493133e+00,2.49221913294671051859779244996947022e-01,-2.96489357981503706198571707778242281e-01,4.13268946868324091084838335628107246e-02,-1.24941971538514760529502723894648572e-01,1.47544694440527823575334853803831537e-01,-3.82641729020130482400536516762282637e-02,1.10228612474419963336685485199360873e+00,-1.02513561672629730174007959059071849e+00,-9.26005080179024584531024794576375904e-02,-4.42659476685916091184701236581772570e-01,3.80908479176194589683374730784777640e-02,4.04018628768296609523405140165093820e-01,3.46968905332884971288536654623654343e-01,-1.22213571911747293905412955455235614e-01,-2.26205333421137675982161019969543494e-01,-2.41458228486503490017867079586721957e+00,1.16795236316674887597204052547617518e-14,9.70208878968570670268711339255288753e-01,2.15004481405889781598050555283097656e+00
1.09000000000000003552713678800500929e+01,-3.28197699850152990569760843915464825e-01,-8.47219517165726878962800815752299850e-01,1.00699676701587848349281375425794761e+00,1.97044447340157913859576289937463323e-01,-2.84795094828063762066620050008744656e-01,8.17550974879056007062943510248320710e-02,-8.64389662136537129633862433433053486e-02,1.31480286197053632992569337080093017e-01,-6.08477699833999050863267664321451758e-02,1.03710134987454301963358867182824003e+00,-8.81378036507659702370677373011330030e-01,-1.71173313366883444089238516871656726e-01,-5.92243950161205932375102924832057352e-01,1.87378333589742000639078858534727094e-01,4.04315616571463909043065442959129609e-01,4.17711996036282777674278296688853307e-01,-1.93916446792171016278806953716299633e-01,-2.25245549244111759994508663773677861e-01,2.99251719049157260954530102026183158e-01,1.24769244388979105827289824515676016e-14,1.39227687488611261727339633077300335e+00,2.04296850765831453931000067168866602e+00
1.10000000000000000000000000000000000e+01,-2.28006925526575351580546933880205425e-01,-9.27549438993837400615757537705038039e-01,9.85590914520411353441762071125340330e-01,1.32529300759777354353333016229546917e-01,-2.60686321860628489059000006136286901e-01,1.22106471100850884934476801032325858e-01,-4.24432943528650560936960276400206155e-02,1.09734440654429320263469065241766815e-01,-8.32425963015642490898388612254158551e-02,9.68680554302484850475253176037313945e-01,-7.25404971886250509031119475159250796e-01,-2.58725582416234468270460918932809711e-01,-6.89626454646949626464885388881772412e-01,2.87016752535236273255615402873916218e-01,4.02059702111713330516311362669654919e-01,4.57365476248290649471617740621457364e-01,-2.36678077190331013424199277156461714e-01,-2.22137399057959634646455784266119740e-01,2.43411471466827722398562627859064378e+00,1.27332774888510038975091951460457675e-14,1.82479746117684031475960077677445689e+00,1.92402058426166373298143422482522727e+00
1.10999999999999996447286321199499071e+01,-1.33735390379246634546694230498020172e-01,-9.92620855649756503358204358456992505e-01,9.54845796029001726435561693445023788e-01,6.06647319903409687051676956068712918e-02,-2.28744219782099804825372106947227528e-01,1.61973937791758584078573442637977468e-01,4.16765287206675233356514744348879441e-03,8.48670207241490199597148701799969479e-02,-1.05131123596215757076267992175467276e-01,9.21562051831556658393021682912458733e-01,-5.78593749327360451958078302246771099e-01,-3.58418302504196333261270598720433907e-01,-7.40678617564160462513396384574967198e-01,3.46176736292413704829500790671860415e-01,3.93951881271746734990936970564905363e-01,4.70998218846446345428819399193098900e-01,-2.57777405634308654900203604312743745e-01,-2.14670813212137689127653115681479510e-01,3.41420590138635893229235307444469072e+00,1.28680416882943021682441030609328057e-14,1.96288159026645654181046700196766396e+00,1.80783300486897336886163664008638882e+00
1.11999999999999992894572642398998141e+01,-4.26182116048974714775660895193403827e-02,-1.04386957163235245204727824090288838e+00,9.13432333237248499340712939862154279e-01,-1.43315608190216779966637283924674625e-02,-1.92364603502346529384508379713069682e-01,2.00535614321367953069100359575193418e-01,5.10552430383644149018531652760314809e-02,5.86281573003177337107119614983232994e-02,-1.25924850338682133258475252254648377e-01,9.06400701131690904494669712666476247e-01,-4.49567824195352517369682788823624217e-01,-4.72282876936338513951314141897598159e-01,-7.53326908538699999302831132477081269e-01,3.77836869406111528951631816657273300e-01,3.74940039132588447658240692481605827e-01,4.63483908013160489901101644755846185e-01,-2.65324565832588529824679883980223744e-01,-1.99609342180571958675459081576745809e-01,3.61057325821541541532866403940715827e+00,1.36062043654596552954621781563889767e-14,2.00347917317169085937775607130730354e+00,1.70173023243680316430152841183863056e+00
1.13000000000000007105427357601001859e+01,4.86322120182802482491299285771427426e-02,-1.08315603909966691369595683901465166e+00,8.59923377081385228547901024827349041e-01,-8.88539449652918723740644499914388467e-02,-1.53729008955100654397435918605932641e-01,2.36367403920392270188987840239062670e-01,9.62232062691568326983988626188073477e-02,3.20473065845757952415299915012856351e-02,-1.44656962853732612448761130528698674e-01,9.23612933024805478689968670992254026e-01,-3.39083388464434816100773648201701829e-01,-5.99979544560370789415522240845299048e-01,-7.31403654137184426960896154061166959e-01,3.92814384506203791971365616126336207e-01,3.38039269630980612296571914596627503e-01,4.36631425044125439883886314230873122e-01,-2.65439509141430286970357511829048383e-01,-1.72641915902695151512566123202947842e-01,3.34374491285120734040958723198855296e+00,1.33762255983235246122424673570391240e-14,2.05017702422124173785660398372369296e+00,1.60784153231638700807831675156748489e+00
1.14000000000000003552713678800500929e+01,1.42944967276924224356755558680410619e-01,-1.11221458005358410416386873065437974e+00,7.93124162776658430193392791313723930e-01,-1.59432255178807211255371696567084197e-01,-1.14106035481936308622168810089366563e-01,2.67267740660743261024587198470176969e-01,1.37703567147451148513997582551876357e-01,5.65605954870176621024893994981731950e-03,-1.59891076696152899096000949838611437e-01,9.65788609342415072519557200145700284e-01,-2.44417564967311878397110394085045488e-01,-7.36821044375103320948774024115400973e-01,-6.74004165297836785455484180069815794e-01,3.98569533245780998690621836926895963e-01,2.74884632052055764071903719804716342e-01,3.89408434609612125850164946707813317e-01,-2.62025287609423944088346923328063687e-01,-1.28833147000188180360855344180871650e-01,2.75195294623493913466205640361295082e+00,1.45841513962807462502019576920480677e-14,2.17320470019565585995619312803431324e+00,1.55603771855884876394485373307752425e+00
1.15000000000000000000000000000000000e+01,2.42130091526868591666008159745602850e-01,-1.13243941556001188423689401898895420e+00,7.12618874033141830242370983533023919e-01,-2.22374359650614982030573614103492869e-01,-7.41643906004765135846603107800181062e-02,2.90213200251091234491839836869271886e-01,1.73362941535240339791706064602091428e-01,-2.03160593577071085142768297719371390e-02,-1.69723332177533215512105813095383840e-01,1.01792294649510290946284441436069696e+00,-1.61746488781278694905244118658232554e-01,-8.71626457713824341383927513757210965e-01,-5.78304724852562663016875151094764163e-01,3.99782196747680463354264505039137172e-01,1.77972528104882176969652022717423862e-01,3.20014908358956204320558966879018758e-01,-2.57324482314647435749889796943039993e-01,-6.41404260443087671697064907371007129e-02,1.97755361645741956078126122520188801e+00,1.43161917067059268437576390587957392e-14,2.44906963617879710435251155421426444e+00,1.50562454190667335994133981763902225e+00
1.15999999999999996447286321199499071e+01,3.46137784896779859655568659600661148e-01,-1.14483229825832378580889364743988478e+00,6.19459063361542451110015617078810471e-01,-2.73828562281172524480005603122424353e-01,-3.42084004277723129088842318223743434e-02,3.01656412708944573995054967102595043e-01,2.00989878775071328820104785251697399e-01,-4.58048420725545835610524802397276017e-02,-1.72006486702516729356651034205511181e-01,1.05823233826848336467144243638611448e+00,-8.71352534012565924806221464476409617e-02,-9.86547084867226899017147507993220864e-01,-4.44999418914026366972333729335412059e-01,3.99188440690890923570485311357103200e-01,4.52609782231354207088897946401064464e-02,2.29338363710186373447114743796725810e-01,-2.52480637224937011286140692636780492e-01,2.16922735147506392399886280389329685e-02,1.31420128806341085514475253148702905e+00,1.36578625300749436823232299361829270e-14,2.85722624529874342706933603234123619e+00,1.42826090065263223728975320141628014e+00
1.16999999999999992894572642398998141e+01,4.52600708605344720843393813258344442e-01,-1.15000995272597536222428712243720766e+00,5.16628794120629153622789443368367197e-01,-3.10444173074697128933789749407890185e-01,5.66192748842510814579791661850686229e-03,2.98346695586271755123716185119215008e-01,2.18746190534720890368789414865494926e-01,-7.08221831805575055695964219228918487e-02,-1.64890457354163368759713873064455953e-01,1.06357820492429196826618771024634964e+00,-1.68355342763938395390440661793309872e-02,-1.06219267064789825555347086212176448e+00,-2.84176349546458508839066519042631728e-01,3.98224058788125753765341316464992796e-01,-1.14597709241667267619233420760563571e-01,1.24357775472713384048663490052392254e-01,-2.47920181210548283600723660651786598e-01,1.22112405737834900953022849798272890e-01,1.01530190760568372887462373910238966e+00,1.49977978448018853766534691076649789e-14,3.13599611830874314262027843355235924e+00,1.32601776491172767074401597107367492e+00
1.18000000000000007105427357601001859e+01,5.57198964305203143498636586684367211e-01,-1.14822469219621510074176332937255471e+00,4.08700277891010456770228381827606304e-01,-3.30421933396843488848735629093206838e-01,4.54423071141084433036669561626238163e-02,2.78489076282734777610352245432449512e-01,2.25819038324113917802803249820519561e-01,-9.53959614512161909732321179309800349e-02,-1.47534526872897710653014162939704628e-01,1.01990359460910681921668951046839704e+00,5.27012850279001769737697199884476453e-02,-1.08805487963700712301678644851159148e+00,-1.16196728860668439015859577003730819e-01,3.97412262248591705465577928911087461e-01,-2.81765533387923289142676975245559615e-01,1.81403127418965545264149487434943540e-02,-2.43557694813242628159570598469624321e-01,2.23967382071346075034118328925008594e-01,1.11110559263906927274234703872934915e+00,1.44200789308171918824942519497423005e-14,3.01158312275364131169289831674370997e+00,1.26662346289296113589659806987213219e+00
1.19000000000000003552713678800500929e+01,6.55022172026132727669780674833328370e-01,-1.13938114675926200541312898136146419e+00,3.00488524733127764555655450617470361e-01,-3.34219944968267866876369840118566224e-01,8.51427058919652692770286130210518333e-02,2.42531689076302327394184019771415769e-01,2.22804490410940723984305580635721065e-01,-1.19523039352576667572276821802535682e-01,-1.20537901058364040098393940811662231e-01,9.29936481823144635705644136306093592e-01,1.24892061312185210211452079063857952e-01,-1.07027854313532997274342343342469817e+00,3.59832386531604163418285617343370405e-02,3.96524782279216117550167384555745076e-01,-4.33058020932376556584954569628285534e-01,-7.53752312840456807579289186211249283e-02,-2.38858334221693946264045746415927063e-01,3.12783565505739628422937344235930429e-01,1.62366508263708708703632055403431877e+00,1.45427638346589479538298842598111326e-14,2.60798384959680391845537191505100470e+00,1.20605608442477940658610158116146256e+00
1.20000000000000000000000000000000000e+01,7.42182868272977809666622101608497199e-01,-1.12304669321655962774927928713524989e+00,1.95448374943580292180169834566003422e-01,-3.24271778311808726070312932061222395e-01,1.24712069719273643403440285595554520e-01,1.92959158592534810191274659311604220e-01,2.11458461001189365796932053989772832e-01,-1.43122510350139285669305949408981263e-01,-8.57374006510500636769134374875804867e-02,8.09951757585274225747380999173926790e-01,2.03066291624573547887243179459513272e-01,-1.02846804920984790046095139668818564e+00,1.57189160120513655131454748170878683e-01,3.94549159651748554097887782034102119e-01,-5.52288319772262231922301153543184821e-01,-1.47721913734617523447878655444435256e-01,-2.32783935265389870107070487407990759e-01,3.79055849000007394955911822051304669e-01,2.39607067472779811101446512111579068e+00,1.55646242073739836648683212081691424e-14,2.25181963762251404506320277069530173e+00,1.14117047398950344006482399341539871e+00
1.20999999999999996447286321199499071e+01,8.16661438601310008088825852740888816e-01,-1.09846202760507599852494532732781963e+00,9.48401390037644518188376285760982638e-02,-3.03942061068021825708175277592757027e-01,1.63951076357684720816566949519020064e-01,1.33335434710336830145569561091708467e-01,1.94008059057441670446724956661025955e-01,-1.65978562961502601835647409263131982e-01,-4.55759460959390520232870312329943952e-02,6.79241440775882161369833603080203151e-01,2.90403247429219972792022122769704955e-01,-9.85094688205102260988182943904655101e-01,2.43875074803554069196123942412127976e-01,3.89485659699224838243032447928507338e-01,-6.33910734502778930132115013678838877e-01,-1.97792805277417098100872423310738885e-01,-2.23642628483658742963703046975810856e-01,4.19985433761075842465538149485429093e-01,3.07727202399179555758479409632855095e+00,1.49108059784187460098862452548139633e-14,2.06497145773414278220400430027686071e+00,1.06844579503874748570691488203133920e+00
