x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
2.35999999999999987565502124198246747e-01,1.04975421062625852384132430400443958e+00,-8.23070026362247016044714332593528940e-01,-2.26684184264011507796609971410910565e-01,-1.35960793323718464811704467120562404e-01,3.30707177327869075615004850684286687e-01,-1.94746384004150610803300383563724235e-01,2.22826231924131303809201848399014590e-01,7.89230362158667388605411531618051510e-01,-1.01206659408279864690435115458264881e+00,4.65202481919022688211106503888011372e-01,2.78335277476750777362524758318447850e-01,-7.43527759395773511083893487640876030e-01,4.13484801953245550976134836673736572e-11,2.02847921391229385531020470410201847e-10,3.57876110713154726994389420724473894e-01
2.36999999999999988453680543898371980e-01,1.04997660423003770365747189445472262e+00,-8.22280068681612855280210784440223072e-01,-2.27696535548424848377261110014499543e-01,-1.35495575887772081300056805608495709e-01,3.30984952841247857523043631249320134e-01,-1.95489376953475776222986825640824425e-01,2.21954491649191527936567783822098864e-01,7.90678265015481006168629747004478275e-01,-1.01264275666467248859493530539216004e+00,4.65238980281690087401562200871428890e-01,2.77221625498445105438519778097101199e-01,-7.42450605780135238350344204402946898e-01,4.17137435704262315994128584861755371e-11,2.03697015755461108137736524685638977e-10,3.59662567662985266370156978155137040e-01
2.37999999999999989341858963598497212e-01,1.05019812664098536645058577027302089e+00,-8.21488663303668092070082207757551142e-01,-2.28709463337317274380503562515469752e-01,-1.35030322181903899221274677703509290e-01,3.31261612329996943064177554648137858e-01,-1.96231290148093043842902876944628544e-01,2.21083845659507682468837503483486763e-01,7.92125753512753180221009061720945440e-01,-1.01321959917226081717958433977001549e+00,4.65275022397257627113118422838473860e-01,2.76103226916190131963871255952710723e-01,-7.41368249313447804587251904225601488e-01,4.20822265922993210551794618368148804e-11,2.04548180494383047022994614137364386e-10,3.61451104816243262707331496130791493e-01
2.38999999999999990230037383298622444e-01,1.05041877895158138849489084470351997e+00,-8.20695810652590748433563782031685315e-01,-2.29722968298990640061327062671834726e-01,-1.34565032660460380686654321169277384e-01,3.31537151043624530217711999213541680e-01,-1.96972118383164149531057678044264344e-01,2.20214290343711274133495950984917154e-01,7.93572807996407480289580361093033015e-01,-1.01379709834011870891281408664353326e+00,4.65310612063727316373759500650447630e-01,2.74980073969968099946292946505113454e-01,-7.40280686033695461830314672589978182e-01,4.24512647256847230892162770032882690e-11,2.05398165601214048726292706802599961e-10,3.63241715984262469874011003412306309e-01
2.39999999999999991118215802998747677e-01,1.05063856225069245874701310172346014e+00,-8.19901511172264228156753341713307255e-01,-2.30737051078428230590259760010152859e-01,-1.34099707773999795376128855279321103e-01,3.31811564223926045736429553806972735e-01,-1.97711856449926250360300698527651704e-01,2.19345822086804861645483271393211580e-01,7.95019408709797643203539906313809526e-01,-1.01437523079660245933876095227260420e+00,4.65345753059492888125624611002586303e-01,2.73852158994437906632694362863029065e-01,-7.39187912053930840268581199300032177e-01,4.28208579705824377015233039855957031e-11,2.06248126633920745589142636268111254e-10,3.65034394901803171951115700721857138e-01
2.40999999999999992006394222698872909e-01,1.05085747762356847591122437341228352e+00,-8.19105765326379762403648189859865464e-01,-2.31751712297188713507576183552418037e-01,-1.33634347969311796202223396965035908e-01,3.32084847105079373110120668388380260e-01,-1.98450499135767576907897271423344377e-01,2.18478437270213993683736676730590275e-01,7.96465535793957720780565446281779470e-01,-1.01495397306417166895403989757795284e+00,4.65380449143404997830047720943589780e-01,2.72719474420038248681111463222831079e-01,-7.38089923563443292021421409600837861e-01,4.31927826838318651425652205944061279e-11,2.07095583957699739045383592962297187e-10,3.66829135226781011258623266257927753e-01
2.41999999999999992894572642398998141e-01,1.05107552615183899717767563298073576e+00,-8.18308573598538600051682055675211014e-01,-2.32766952553300397125993577305524718e-01,-1.33168953689436929852650567872271346e-01,3.32356994913741185239966168520910668e-01,-1.99188041224304255387315600648639394e-01,2.17612132271838617517400454981051488e-01,7.97911169287862497848397427895210079e-01,-1.01553330155970106985553565744184485e+00,4.65414704054836267306391476816112298e-01,2.71582012774093884553342863207681946e-01,-7.36986716828930197369996565458211149e-01,4.35658176201059177401475608348846436e-11,2.07945665361027960110474338426429892e-10,3.68625930539997592738643561460776255e-01
2.42999999999999993782751062099123374e-01,1.05129270891350973810614283047798778e+00,-8.17509936492353932437366175165490244e-01,-2.33782772421155805668776655312497539e-01,-1.32703525373686082367134484460163401e-01,3.32628002869144384898314374713350191e-01,-1.99924477495458302531179890253186814e-01,2.16746903466103962027619402443853797e-01,7.99356289128698268658636810690424583e-01,-1.01611319259480218517599398769986128e+00,4.65448521513746172165040214771096336e-01,2.70439766681924928511664719741774709e-01,-7.35878288195671146186967159947288142e-01,4.39424052700587708386592566967010498e-11,2.08792424535202113193718562328611637e-10,3.70424774344874252474113518474041484e-01
2.43999999999999994670929481799248606e-01,1.05150902698295912313154680772646709e+00,-8.16709854531552542109779017217763450e-01,-2.34799172451406581021767790508703569e-01,-1.32238063457659859905678594149310760e-01,3.32897866183196655961995782265274264e-01,-2.00659802725536796056317188115963431e-01,2.15882747224010898854021162047493489e-01,8.00800875152144059350897430297122179e-01,-1.01669362237615491269465636691019896e+00,4.65481905220745771219597206774096272e-01,2.69292728867959089035624442719675639e-01,-7.34764634088704905765483874928188912e-01,4.43204362099436366406735032796859741e-11,2.09640941120450519629678699810665991e-10,3.72225660067188102164692509177257307e-01
2.44999999999999995559107901499373838e-01,1.05172448143093488617122953406265804e+00,-8.15908328260076165102200053883116874e-01,-2.35816153170858721069029480179541072e-01,-1.31772568373267904867095454907356424e-01,3.33166580060580128319347977418288149e-01,-2.01394011687312223452252522510931653e-01,2.15019659913185785378193936906072016e-01,8.02244907092663383703551001761882136e-01,-1.01727456700584912357148271323353686e+00,4.65514858857162276287724745652276869e-01,2.68140892156846762901344399811099984e-01,-7.33645751014009084699331370897793661e-01,4.46985781721309649583417922258377075e-11,2.10484474361967824092869054949793907e-10,3.74028581054810294048706964531447738e-01
2.45999999999999996447286321199499071e-01,1.05193907332455072081767281635271657e+00,-8.15105358242182556145167409394329669e-01,-2.36833715082368164672505406958386828e-01,-1.31307040548748147518195038673779752e-01,3.33434139698852159261576638106375673e-01,-2.02127099150104011743381599432595945e-01,2.14157637897929793239678975786929051e-01,8.03688364583806618962037851546023229e-01,-1.01785600248173636669145460189853576e+00,4.65547386085103460814175356381665006e-01,2.66984249474578894586288916982932375e-01,-7.32521635559682400910726498799014286e-01,4.50786075134601560421288013458251953e-11,2.11330583534785746484012872459420031e-10,3.75833530577447560983017638136516325e-01
2.46999999999999997335464740899624303e-01,1.05215280372728297960403276801024500e+00,-8.14300945062546246157680721199053439e-01,-2.37851858664736733446352046811191582e-01,-1.30841480408685993295582653164451754e-01,3.33700540288547234077949330080823844e-01,-2.02859059879861240782366676916372017e-01,2.13296677539267726063223220709106752e-01,8.05131227158524088066809507491478615e-01,-1.01843790469779176861977050276616865e+00,4.65579490547521905773390923234740168e-01,2.65822793849607509077355352466657247e-01,-7.31392284397129460361008501135814224e-01,4.54598581001164347981102764606475830e-11,2.12174501962291928394373838794136463e-10,3.77640501826385643902028732554754242e-01
2.47999999999999998223643160599749535e-01,1.05236567369896742183353368598606525e+00,-8.13495089326358981267192887497029885e-01,-2.38870584372608440566340798489035388e-01,-1.30375888374033445943548401735984738e-01,3.33965777013279988481601897065799928e-01,-2.03589888639246542538053495329815214e-01,2.12436775194996330059277661143073290e-01,8.06573474249489934110145743270807307e-01,-1.01902024944448621865916117897946350e+00,4.65611175868279081332596451893852457e-01,2.64656518413968824569744157967999199e-01,-7.30257694282247951412602835296268273e-01,4.58447724227539765706751495599746704e-11,2.13017385202453002165463787540708757e-10,3.79449487914236327501527057393104769e-01
2.48999999999999999111821580299874768e-01,1.05257768429579600946741859662154704e+00,-8.12687791659429832523461612347090902e-01,-2.39889892636366176943956984274456039e-01,-1.29910264862128166653037514405747809e-01,3.34229845049849355398427397177238980e-01,-2.04319580187721188745389882771491147e-01,2.11577927219732101142982318333598477e-01,8.08015085189436872334076290500585962e-01,-1.01960301240916892796679638339976753e+00,4.65642445652209262779589133980376338e-01,2.63485416404408849948652104849715357e-01,-7.29117862056618158238503464264508697e-01,4.62293536784841307962778955698013306e-11,2.13860918443970306628654142679836673e-10,3.81260481874686529835116743925027549e-01
2.50000000000000000000000000000000000e-01,1.05278883657031375056979060660234389e+00,-8.11879052708284965386288115315668438e-01,-2.40909783862028785183502491286675379e-01,-1.29444610286712469368175159507784951e-01,3.34492739568343838555609909458882915e-01,-2.05048129281631369187434749951097988e-01,2.10720129964958592200150421256612243e-01,8.09456039211501904440166407614901683e-01,-1.02018616917646045113005460343709683e+00,4.65673303485183279242423923904631130e-01,2.62309481163511370345732883839449563e-01,-7.27972784648694695098419033178497695e-01,4.66149341349364476627670228481292725e-11,2.14701899828311298004339198648190663e-10,3.83073476662250556046274141408503056e-01
2.51000000000000000888178419700125232e-01,1.05299913157141558981129935078197929e+00,-8.11068873140267057982680640316461189e-01,-2.41930258431148531828618710465518033e-01,-1.28978925057952252428280756942927537e-01,3.34754455732247915208855595639540761e-01,-2.05775530674295662780574838696613224e-01,2.09863379779073224112053237287035697e-01,8.10896315449583079415728677223902163e-01,-1.02076969522865625801751968907652076e+00,4.65703752934172093750926533176860018e-01,2.61128706140828222457802921203900265e-01,-7.26822459075000361718991679815177477e-01,4.70001815244813769822940230369567871e-11,2.15544349734234884647362209799725875e-10,3.84888465152025183169115507553215139e-01
2.52000000000000001776356839400250465e-01,1.05320857034434334553723028211831534e+00,-8.10257253643634357045069335954101509e-01,-2.42951316700708988492160946164213858e-01,-1.28513209582455866714745630127926324e-01,3.35014988698549570248256951124448472e-01,-2.06501779116093703533511320996522173e-01,2.09007673007433604134114161406240240e-01,8.12335892938707384489836430748973487e-01,-1.02135356594614094311368836672079682e+00,4.65733797547310213212426137386891670e-01,2.59943084894011759706767549565253307e-01,-7.25666882441322018429455912386561786e-01,4.73892036723100318340584635734558105e-11,2.16382803335523867775990129797030223e-10,3.86705440139447687020179955652565695e-01
2.53000000000000002664535259100375697e-01,1.05341715393068269290914131909573621e+00,-8.09444194927659360358891808449312669e-01,-2.43972959003023332550249510646423567e-01,-1.28047464263292920473564321604544541e-01,3.35274333617848963821999347506797939e-01,-2.07226869354556043348435025902253326e-01,2.08153005992403355206946994753019467e-01,8.13774750615409849216075653327173385e-01,-1.02193775660781315891276042264577614e+00,4.65763440853958926896295701361619406e-01,2.58752611089949405707540925704352411e-01,-7.24506051943908378114098852500388433e-01,4.77787809316509992640931159257888794e-11,2.17221497678055899309099681791577395e-10,3.88524394340056977714681352154002525e-01
2.54000000000000003552713678800500929e-01,1.05362488336836019263276147243970893e+00,-8.08629697722727114465190549084788883e-01,-2.44995185645633078167570923354920042e-01,-1.27581689500013020985704321359252455e-01,3.35532485634468234514778229154621447e-01,-2.07950796134455213529073907795368944e-01,2.07299375073397459761519775447436428e-01,8.15212867318123945037023787707603230e-01,-1.02252224239152135928828133772062256e+00,4.65792686364769372043820167267821503e-01,2.57557278505900192895176857119769600e-01,-7.23339964870669610449259249822007912e-01,4.81705786370412170072086155414581299e-11,2.18061419800927477705065556972062964e-10,3.90345320389257510740321777120698243e-01
2.55000000000000004440892098500626162e-01,1.05383175969164036478841953622150899e+00,-8.07813762780433116281840148764396509e-01,-2.46017996911207248506579387457112408e-01,-1.27115885688664453258871579251086517e-01,3.35789439886562440013837499516485954e-01,-2.08673554197897986754965920265399509e-01,2.06446776586927121563592953163512446e-01,8.16650221787583362017730477944093442e-01,-1.02310699837451043807106120567318898e+00,4.65821537571745425241584310661027050e-01,2.56357081030633181543868812901954201e-01,-7.22168618602378652295715348997398156e-01,4.85628204316412848129402846097946167e-11,2.18901149330804617377446126554754274e-10,3.92168210842086528700178860162850469e-01
