x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
1.89999999999999991118215802998747677e+00,-3.49512254525480502443119091400963745e-01,1.05647737468397900807977767546076597e+00,-7.06965120158498505636658584059802751e-01,-2.49066266295166561112354481066659047e-01,-1.04184673378017441736303309993397321e-01,3.53250939673184002848657791060060075e-01,6.84271539156101215992285890842357378e-02,1.49000419076210528484408926666176976e-02,-8.33271958232311744476694817508535964e-02,-1.09225911097518151560351210541469649e+00,1.43636908126075573711597672388110555e-01,9.48622202849105941891914433026591519e-01,-5.83339574985381801548167067367502892e-01,4.59127554347957297270789027653284083e-01,1.24212020637424504277378039714221397e-01,-4.93161597917518942184482273126592203e-02,-7.59978350092628285779195994365601629e-02,1.25313994801014722796367826749219485e-01,1.20291382911869448868458221113542095e+00,6.15640130184494786516549326390820356e-15,1.14181435025363638861030403618749003e+00,2.09637055745861715415195849323795018e+00,1.43984163147125723767517000727001468e+00,1.65086156840970235824950997593104216e+00,7.19293390651159432063336170457637223e-01,1.51920923060829331780111093112594502e+00,1.20282766366222748325135432556524034e+00,2.09637055745861715415195849323795018e+00
2.00000000000000000000000000000000000e+00,-4.60522775482572528284962570779609287e-01,1.06700324442804419829094456652633268e+00,-6.06480468945471670005981995746723685e-01,-2.98148143039529515856305321712228614e-01,-5.81716508571389171503846493208467870e-02,3.56319793896668433006689971033079861e-01,6.13222052771173670450480564004872325e-02,7.30858158282092325610918227497826474e-03,-6.86307868599382903011572386754655379e-02,-1.12077518964658096448160021117356140e+00,6.77003454883074252684429367413409429e-02,1.05307484415827353921315727443222572e+00,-3.91048796322404072431920479469376709e-01,4.60998577211706832014737305911545276e-01,-6.99497808893027595828168264421655460e-02,-9.26426865590279772836570508162479826e-02,-7.58806638311787656545289468686710799e-02,1.68523350390206742938185997684919063e-01,-1.69142633478896797782908834051340818e-01,6.01401548392036393465204125710742330e-15,3.98520358388928171786615453876523945e-01,2.18113863965492861521884344401020607e+00,1.55752785438480150028641258513603080e+00,1.64924679750605911236288632360216599e+00,7.03310888222958008736319950504033807e-01,1.41724589161329429918337699987451786e+00,1.26487078196402844504118065960837162e+00,2.18113863965492861521884344401020607e+00
2.10000000000000008881784197001252323e+00,-5.71810213255135988912818453521300204e-01,1.07011578790309502910823428823079098e+00,-4.98305574647959040195415834709490052e-01,-3.26326781532266076654441676647789600e-01,-1.19922113650165964762661755634400502e-02,3.38318992897282673130707852211234404e-01,5.00619811179043626303427820221715669e-02,-2.83162090510314719413117047987703476e-04,-4.97788190273940479109296649741839720e-02,-1.09431702121099018873231856362010523e+00,-5.28713783638801627299120655052255474e-03,1.09960415904737820500530977017063393e+00,-1.70856575177666858448430082100570667e-01,4.62613818297229905856927977966951154e-01,-2.91757243119563047408497895866377767e-01,-1.31076057413124213080919242159534562e-01,-7.59705768144173035385420121967646303e-02,2.07046634227541516619461254356299301e-01,-4.91225282514372474373942623060429469e-01,6.74750078246049281486918655032526941e-15,3.89951825412261881195884657395855559e-01,2.22754918811305969819653835860256437e+00,1.67170646729025333350467688351241451e+00,1.64173968678577974693131433621604510e+00,6.80871040864187289528788203324964366e-01,1.27563323539731411059648655763747968e+00,1.32580968410663992132645235889437667e+00,2.22754918811305969819653835860256437e+00
2.20000000000000017763568394002504647e+00,-6.77264734748786870809336754897551459e-01,1.06591223400255994188261780362648241e+00,-3.88647499253773071073281048728930373e-01,-3.32661357822828287968143204716028874e-01,3.43569221612286015893264228472311251e-02,2.98304435661599686378816781868803220e-01,3.55074426394166034013848560831233533e-02,-7.88334849203400712611973173744527506e-03,-2.76240941473825962752651243456782167e-02,-1.00516768694751347081376150900308312e+00,-7.92821302497373400481121469387133860e-02,1.08444981719725081086187365594180262e+00,3.93267301602707365170895281780487052e-02,4.64367274443901303355073844660919207e-01,-5.03694004604172039872163372838964332e-01,-1.57673008124665341341910126887766012e-01,-7.59886406613103012890085852138808948e-02,2.33661648785975642630918712101646979e-01,2.76645911197588412200332186330342665e-01,7.11914637473596962626111239532910068e-15,6.74750577337319485414286584846222793e-01,2.23259522320432051722820135263742099e+00,1.77603100882795097052081826674256650e+00,1.62832531399237859999682094999553902e+00,6.54936275350946401679282477365139324e-01,1.10541140023594914965073329470805556e+00,1.38882435304372968363926824247276358e+00,2.23259522320432051722820135263742099e+00
2.29999999999999982236431605997495353e+00,-7.71332122945194524800546566267699043e-01,1.05409389843067172588429163496280687e+00,-2.82761775485477201083745068695104886e-01,-3.19872996395935567460143435491224024e-01,8.08633901015601503473437166317782000e-02,2.39009606294375417112799718859451253e-01,1.90037772787096952801169018948148692e-02,-1.54630562574851160357336324383237182e-02,-3.54072102122457924438326945649126089e-03,-8.71004648189299111702195200634144594e-01,-1.58238966566883106012731762125274083e-01,1.02924361475618221771492696275942448e+00,2.07960600894916719478428795227258446e-01,4.65543477965898647771836129447988078e-01,-6.73504078860815367250264924675242407e-01,-1.70156294121251319349427921308151785e-01,-7.54629736875350732306326410973842112e-02,2.45619267808786392580060562405536201e-01,1.98117471901488251262435369426384568e+00,7.11096005116371554777850615803324424e-15,1.51912308561945981881376811717281720e+00,2.20817699922297553430010804737449033e+00,1.86602302392319746912916362711121756e+00,1.60863498967218082810458453126155607e+00,6.30806286646095076084038393863844276e-01,9.25752305958586175031980169344558313e-01,1.45678360191591623544023153359184462e+00,2.20817699922297553430010804737449033e+00
2.39999999999999991118215802998747677e+00,-8.50902944967604158014827890915055910e-01,1.03396955400916959015475098702470203e+00,-1.83066609041565432139923096109644362e-01,-2.92822733610370662240033273729524484e-01,1.27381819486874527198037076749171882e-01,1.65440914123496135041996196980358646e-01,1.86125362973567912467454701598928736e-03,-2.29336670885573674053349174813717452e-02,2.10724134588216882806603704653823625e-02,-7.19690314503456609102897713481421840e-01,-2.46033432641114506397456806589804525e-01,9.65723747144571115500354520071231589e-01,3.24585883406302480728824479097416344e-01,4.64151190458571213575053448340720350e-01,-7.88737073864873694303877927438131783e-01,-1.71144081580930376804797564787835377e-01,-7.36569597243549471245664025315419310e-02,2.44801041305285323929363967319377513e-01,3.62409357544674570750231623605941422e+00,7.15584868996689288853709886007038914e-15,2.02858219819572708116782999752096715e+00,2.17335629385356329236611066485937791e+00,1.94010126594428444103889251352362317e+00,1.58195195807942499902199319547082335e+00,6.15243339232465161871679150710387552e-01,7.54192981043964303388959243498150266e-01,1.53216746800044380845513468595995107e+00,2.17335629385356329236611066485937791e+00
2.50000000000000000000000000000000000e+00,-9.15431023147067050037796812668011559e-01,1.00447290634124194101736439280256479e+00,-8.90418831941748909795675801345496040e-02,-2.56471596145596567251040865635653951e-01,1.73488871199345081900702446956998622e-01,8.29827249462514853503384186786620701e-02,-1.49916619126716098151129442242537174e-02,-3.01156505523437010623582143029483155e-02,4.51073124650153108774711585272019561e-02,-5.72805526840985804121549617405378684e-01,-3.46228934427251545330355163401997634e-01,9.19034461268237349451904780807380266e-01,3.95920980285284789895617295671593717e-01,4.56543511074509189591071289921215042e-01,-8.52464491359793979486688585592803896e-01,-1.65100770121388676859041937440907850e-01,-6.94714814488016201500436180731963480e-02,2.34572251570190297009085555514104150e-01,4.55558514155792693145485827699303627e+00,6.22678051194230321191733345590824187e-15,2.21609914250472928460066582623218876e+00,2.14463044926105717167682516738233048e+00,1.99898078423455707205998210741773567e+00,1.54722006485506927869425943524704807e+00,6.15081860906499390642908733969525502e-01,6.00887465254895569296997855146682550e-01,1.61684486324848645227999280655718550e+00,2.14463044926105717167682516738233048e+00
2.60000000000000008881784197001252323e+00,-9.65973946385490596745046622065709636e-01,9.64220165651557617612497646716566769e-01,1.75378073393297913254897534914782050e-03,-2.14716310465027009669910761589951475e-01,2.18292291138462655440545788484476574e-01,-3.57598067343564577063502689451789945e-03,-3.10533755332581915613556922954854103e-02,-3.66972943546192847468870230547693366e-02,6.77506698878774763082427153502546536e-02,-4.40946829009632886409299690460519645e-01,-4.61461903030292315859885388546574074e-01,9.02408732039925202269185079007097185e-01,4.34871816946323336998927320028360943e-01,4.36900700056178101675017291300180944e-01,-8.71772517002501438673944611328537121e-01,-1.55842055514636365330893197524369295e-01,-6.13492504562595786071866426208074567e-02,2.17191305970895943938079840145176969e-01,4.81471427057988921038855778533616103e+00,5.85911960008268903015155151923768666e-15,2.28063245231185199405716048785389990e+00,2.13154852068598437341612402431665119e+00,2.04448933160261845417619294487080217e+00,1.50307649438008966057392404719493414e+00,6.35712570043388791650252820047361237e-01,4.69102554672356632045739883123444300e-01,1.71161544432235446989559517524919697e+00,2.13154852068598437341612402431665119e+00
2.70000000000000017763568394002504647e+00,-1.00420875430364113739852414949866919e+00,9.11661154662989815347452765459464421e-01,9.25475996406513220510713840392092755e-02,-1.70173200315082514407249844808198971e-01,2.60191110708148474415173341959787948e-01,-9.00179103930659600079234971515812129e-02,-4.61352263937900646233560488542882595e-02,-4.21869678429445253465003369314744963e-02,8.83221942367345899698563857857626534e-02,-3.26604900597648054886762239512967627e-01,-5.92129336330622297985059252057503474e-01,9.18734236928270352871821491570475483e-01,4.53429522960993481273071484630787645e-01,3.96841929937578878454367850638188659e-01,-8.50271452898572359727439335268971345e-01,-1.45798384564932506541131257094633034e-01,-4.72615163088013618096073492996565700e-02,1.93059900873733868350738606394289345e-01,4.55907058881616067402831049548694864e+00,6.69074444995247608497729591203700902e-15,2.34336605800248653448214960957642650e+00,2.13649167465020287932583255542643292e+00,2.07867195445016851975895436585553066e+00,1.44795389442641227614253642853679094e+00,6.79793323475197923261644820655732366e-01,3.58122709712560900420569491519571171e-01,1.81540428163181150892311979385036091e+00,2.13649167465020287932583255542643292e+00
2.79999999999999982236431605997495353e+00,-1.03182268434838347351430833880104037e+00,8.45408138099460994854226519816750678e-01,1.86414546248922478660081818984297278e-01,-1.24412591923239931209353309489580632e-01,2.96630181711492797260331689425118270e-01,-1.72217589788252866050978379935529453e-01,-6.02296007744657954177448490677099033e-02,-4.58753115148331419067977031943767171e-02,1.06104912289298937324542552262086428e-01,-2.28044234988314754061004988084464146e-01,-7.34134968971032072087179678891129589e-01,9.62179203959346826148184666975599273e-01,4.60418076342281746685943224625005682e-01,3.25869727613401669514781765150695852e-01,-7.86287803955683416200724989775696960e-01,-1.36225801568351881571548377799830599e-01,-2.49618809219329782113982432557008921e-02,1.61187682490284859782946621055531067e-01,3.86512937140740742147926312100025825e+00,7.20182568907572555144040061964261316e-15,2.50022360533276700720712257683288932e+00,2.15538180482456177662690465089998237e+00,2.10334144277326996932944676884726164e+00,1.38033284969247890214681379182846635e+00,7.46729500156892644490158745602720888e-01,2.65862484272028281592459386446100492e-01,1.92409608002114185944254379508876514e+00,2.15538180482456177662690465089998237e+00
2.89999999999999991118215802998747677e+00,-1.05022947579714982341513085286484713e+00,7.64823779533702107214158918263082627e-01,2.85405696263447716200971934601772210e-01,-7.82802837382315407614696237316014209e-02,3.23994366772035436832839794555694001e-01,-2.45714083033803896071370170824084503e-01,-7.34126038309376772008540886378593775e-02,-4.68484421099366978506261156267972210e-02,1.20261045940874375051480204264656322e-01,-1.41826852779084884938126852247807754e-01,-8.76158170686253681856095079145502534e-01,1.01798502346533856679422193139331640e+00,4.61609275228643003204450712147572981e-01,2.13982500242121965139061016907396033e-01,-6.75591775470764968343511729054964392e-01,-1.27604629015077937065070102951821086e-01,7.19463253133719229094449019409207217e-03,1.20409996483740744774125612757728421e-01,2.87909390495852246516506056650541723e+00,7.72626568132956123974824675076408240e-15,2.86257169130705688014468901885608448e+00,2.17819724256461812142743719059205895e+00,2.11991964525568882837589858095267018e+00,1.29925111026679959749952979372639086e+00,8.33007728996796623208214598277503321e-01,1.91034564598743616627554812125781765e-01,2.02941131401363608255391045941327964e+00,2.17819724256461812142743719059205895e+00
3.00000000000000000000000000000000000e+00,-1.06046900872430985160566342543483127e+00,6.70816828329023049950765368031437506e-01,3.89652180395286801654898057403402096e-01,-3.21667172570282355669629800250284012e-02,3.37929105586770598038326019253907344e-01,-3.05762388329742362471363039228869981e-01,-8.57829176176528974239977268001087936e-02,-4.41197771743580436228029621589172434e-02,1.29902694792010941046800688959025754e-01,-6.40389524843672984890128210848233468e-02,-9.98848876394747975818154954709666684e-01,1.06288782887911527430716777579449501e+00,4.60468133471204453562114197055309887e-01,5.76534430660170432389398406723535061e-02,-5.18121576537221496801054037727658976e-01,-1.19945827339029417131908994613869171e-01,4.87203693834565687262680413033290875e-02,7.12254579555728484056409533105395421e-02,2.00510215349463671863361469149822369e+00,6.70740919565352097199339093742577573e-15,3.41220077955223155828976022749826122e+00,2.19036889727207692236851463321626762e+00,2.12941274821392946927287483964169973e+00,1.20511220431182412593650655664250657e+00,9.32855077117546078817763917072207876e-01,1.36411537655978068581504721996162587e-01,2.11913001304658688921113882424802518e+00,2.19036889727207692236851463321626762e+00
3.10000000000000008881784197001252323e+00,-1.06318721203704917473089519987265862e+00,5.66441262014615769175271251432031834e-01,4.96745950022433405555623948440636363e-01,1.37984070888759594327275156567699242e-02,3.34368470899832450330049687296152300e-01,-3.48166877988708409762777202952912419e-01,-9.74246760710184165931151825206425911e-02,-3.69251504744238529024144219949221486e-02,1.34349826545442269495529604515564667e-01,9.24731863979143108613002088325047170e-03,-1.08025448757247753547881512811654312e+00,1.07100716893268610439268510723329999e+00,4.58840938679956412434403139399986407e-01,-1.32815970401426398179839554900427969e-01,-3.26024968278530014254563584499554033e-01,-1.12967121196050389088254462673642920e-01,9.55029985509597116117044481254456915e-02,1.74641226450906774765500145481967261e-02,1.61892585896652041466126092927879654e+00,8.54464456448642153235356773879270946e-15,3.79007734764974321340257157130512556e+00,2.18059212126988790589066685195041663e+00,2.13243059258022172343130820697647864e+00,1.10056037809287940116876064659561956e+00,1.03898866716797566746744547541020703e+00,1.14041735719970120508106360560495229e-01,2.18059212126988790589066685195041663e+00,2.17702088124381957961348105469875042e+00
3.20000000000000017763568394002504647e+00,-1.05864139601534382002414498914320911e+00,4.56573493547099358080634015380323855e-01,6.02067902468244461943510973762896473e-01,5.96088453734385029680612843744749063e-02,3.11064347776982649110184942343200450e-01,-3.70673193150421152078246226717665263e-01,-1.08382432971775673518397491009773492e-01,-2.50868007051136632104623290316024574e-02,1.33469233676889336728859820041375919e-01,8.18765830062817386630142364655742710e-02,-1.10814128665539865262263951953866244e+00,1.02626470364911691395962528307309646e+00,4.57403148356716443203091880889024005e-01,-3.32170752489813994444152142361229579e-01,-1.25232395866902448758939738527789708e-01,-1.06163661286411285807036974280614537e-01,1.40256108280984307468674941725548204e-01,-3.40924469945730216616379674449340999e-02,1.76038375760981502526902886529569514e+00,9.54125307321266995213271011004296806e-15,3.61598015987053511081407048072642167e+00,2.20731737511800879122170501752017218e+00,2.12920930759367078157252689322301624e+00,9.90794590643549703268886675812538202e-01,1.14378701893906156456206234190043430e+00,1.34800572276739685397444056911492293e-01,2.20731737511800879122170501752017218e+00,2.12977856256828593452816254597435871e+00
3.29999999999999982236431605997495353e+00,-1.04670710462866692894862907008861499e+00,3.46382290295315452981956381251595845e-01,7.00324814333351475966672688837033595e-01,1.05276146809634287649225623674034438e-01,2.68636101212545026136789414709352236e-01,-3.73912248022179313786015038383376635e-01,-1.18639009887612795418510059730964572e-01,-9.18900953301614664663379815052864505e-03,1.27828019420628942065143857881493337e-01,1.57650172159646480131749470531057158e-01,-1.08949865845787464319259147882337496e+00,9.31848486298228163060842008292325220e-01,4.55844369503327539081861171027368830e-01,-5.10845796032649674676038097624698319e-01,5.50014265293221355941769265973349296e-02,-9.87981929406996253014442557535763358e-02,1.75676254621863502928112539967156454e-01,-7.68780616811638776266682842135804671e-02,2.45227603675734728838619957969058305e+00,9.20344200408623197774451594138447613e-15,3.07390661651716278000058605111293514e+00,2.20379594997984629763960119585679501e+00,2.11962205100297067323897130424283050e+00,8.82790750335767213079426850104614305e-01,1.24088337319150445381174018772046062e+00,1.86701658401233018619211150544586756e-01,2.20379594997984629763960119585679501e+00,2.05119584742238781234125311636981786e+00
3.39999999999999991118215802998747677e+00,-1.02687958286154319825235803313703227e+00,2.39484605219391537095225330134529034e-01,7.87394977642151661157132703002517439e-01,1.50729521312778434648750465633299908e-01,2.10264327298456954896566501417968616e-01,-3.60993848611235389545316967051257858e-01,-1.28088961424287614829260588866491144e-01,9.59439262698097469732641692104636123e-03,1.18494568797306640131934171945444925e-01,2.40376709818320386485704679413903541e-01,-1.04659772716363233194948266379369349e+00,8.06221017345311945463777984379798326e-01,4.52794114458513529811908889099327294e-01,-6.48953826678570058643785439421179473e-01,1.96159712220056528831876550321856970e-01,-8.98248626740689494977629375827288119e-02,1.97596595213270444815937048342266355e-01,-1.07771732539201495318174110759538073e-01,3.45283602243273191056971427315147594e+00,9.66536366218922629460683136423510599e-15,2.61458491455974664401216266841008895e+00,2.18340202458850076704092260433796124e+00,2.10317393995021771783697812950733307e+00,7.83811050581434247577824645236928870e-01,1.32635437817189414741223033280137575e+00,2.57287174705366082912017106447111448e-01,2.18340202458850076704092260433796124e+00,1.95226178252858387097029758458145106e+00
3.50000000000000000000000000000000000e+00,-9.98274157473501672476158302261490548e-01,1.37031489892479204744878534936640989e-01,8.61242667581022467731279767324863498e-01,1.95695140487078318877071009950728067e-01,1.40407525916781906737684736185872692e-01,-3.36102666403860225614755746136590070e-01,-1.36501482392642308971476252815646225e-01,2.98522824509457013837203901049810656e-02,1.06649199941696607587755862710665515e-01,3.33820993493314015811284258387778549e-01,-1.00438659524343850940660973541171551e+00,6.70565601750124493595325477023947454e-01,4.45483114526765866188182631225428524e-01,-7.40467703641284030150111337879484043e-01,2.94984589114518163961928706654060285e-01,-7.77561327026219286949826982168341163e-02,2.05221694240840762725892613964688370e-01,-1.27465561538218834030909915747854748e-01,4.29249209213944638019455624089459889e+00,1.15380122639047204807282471564501787e-14,2.38714522131815790406004819743550850e+00,2.16164736459472871771178237193389911e+00,2.07898314896121992505008851485414206e+00,7.00178120333201937688363390673603800e-01,1.39880517289730841979174961726939755e+00,3.43737703710183916939409225988836885e-01,2.16164736459472871771178237193389911e+00,1.84577155655785512668466267033895126e+00
